yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2010,2010.0,Export,Bahrain,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,51983977.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2010,2010.0,Export,Bahrain,Canada,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,523630.0,,26.1551249,50.5344606,61.0666922,-107.991707
2010,2010.0,Export,Bahrain,Germany,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,1742.0,,26.1551249,50.5344606,51.1638175,10.4478313
2010,2010.0,Export,Bahrain,Kuwait,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,65428.0,,26.1551249,50.5344606,29.2733964,47.4979476
2010,2010.0,Export,Bahrain,Pakistan,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,798.0,,26.1551249,50.5344606,30.3308401,71.247499
2010,2010.0,Export,Bahrain,Philippines,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,14894.0,,26.1551249,50.5344606,12.7503486,122.7312101
2010,2010.0,Export,Bahrain,Qatar,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,6529.0,,26.1551249,50.5344606,25.3336984,51.2295295
2010,2010.0,Export,Bahrain,Saudi Arabia,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,228976.0,,26.1551249,50.5344606,25.6242618,42.3528328
2010,2010.0,Export,Bahrain,United Arab Emirates,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,51888.0,,26.1551249,50.5344606,24.0002488,53.9994829
2010,2010.0,Export,Bahrain,Bunkers,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,46327.0,,26.1551249,50.5344606,42.18544695,-71.13717580263157
2010,2010.0,Export,Bahrain,USA,63.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags,51043764.0,,26.1551249,50.5344606,39.7837304,-100.445882
