yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Re-Export,Kuwait,World,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1175214,,,-36.8535712,174.7456809
2016,2016,Re-Export,Kuwait,Bahrain,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",8670,,,26.1551249,50.5344606
2016,2016,Re-Export,Kuwait,Iran,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",94564,,,32.6475314,54.5643516
2016,2016,Re-Export,Kuwait,Iraq,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",318569,,,33.0955793,44.1749775
2016,2016,Re-Export,Kuwait,Jordan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1842,,,31.1667049,36.941628
2016,2016,Re-Export,Kuwait,Lebanon,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",20057,,,33.8750629,35.843409
2016,2016,Re-Export,Kuwait,Oman,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",38874,,,21.0000287,57.0036901
2016,2016,Re-Export,Kuwait,Qatar,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",40647,,,25.3336984,51.2295295
2016,2016,Re-Export,Kuwait,Saudi Arabia,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",232483,,,25.6242618,42.3528328
2016,2016,Re-Export,Kuwait,United Arab Emirates,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",415397,,,24.0002488,53.9994829
2016,2016,Re-Export,Kuwait,Egypt,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",3192,,,26.2540493,29.2675469
2016,2016,Re-Export,Kuwait,USA,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",913,,,,
2019,2019,Re-Export,Kuwait,World,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",2825403,,,-36.8535712,174.7456809
2019,2019,Re-Export,Kuwait,Bahrain,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",52050,,,26.1551249,50.5344606
2019,2019,Re-Export,Kuwait,Iran,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",111062,,,32.6475314,54.5643516
2019,2019,Re-Export,Kuwait,Iraq,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",423501,,,33.0955793,44.1749775
2019,2019,Re-Export,Kuwait,Lebanon,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",8441,,,33.8750629,35.843409
2019,2019,Re-Export,Kuwait,Libya,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",4939,,,26.8234472,18.1236723
2019,2019,Re-Export,Kuwait,Oman,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",85933,,,21.0000287,57.0036901
2019,2019,Re-Export,Kuwait,Netherlands,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",24392,,,52.2434979,5.6343227
2019,2019,Re-Export,Kuwait,Qatar,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",86775,,,25.3336984,51.2295295
2019,2019,Re-Export,Kuwait,Saudi Arabia,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1387669,,,25.6242618,42.3528328
2019,2019,Re-Export,Kuwait,India,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",80053,,,22.3511148,78.6677428
2019,2019,Re-Export,Kuwait,Singapore,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",78171,,,1.357107,103.8194992
2019,2019,Re-Export,Kuwait,Sudan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",277,,,14.5844444,29.4917691
2019,2019,Re-Export,Kuwait,United Arab Emirates,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",455792,,,24.0002488,53.9994829
2019,2019,Re-Export,Kuwait,Egypt,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",26348,,,26.2540493,29.2675469
2020,2020,Re-Export,Kuwait,World,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1179742,,,-36.8535712,174.7456809
2020,2020,Re-Export,Kuwait,Bahrain,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",156900,,,26.1551249,50.5344606
2020,2020,Re-Export,Kuwait,Iran,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",91414,,,32.6475314,54.5643516
2020,2020,Re-Export,Kuwait,Iraq,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",202945,,,33.0955793,44.1749775
2020,2020,Re-Export,Kuwait,Jordan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",15561,,,31.1667049,36.941628
