yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Re-Export,Kuwait,World,22,"Beverages, spirits and vinegar",2392578,,,-36.8535712,174.7456809
2016,2016,Re-Export,Kuwait,Albania,22,"Beverages, spirits and vinegar",86,,,41.000028,19.9999619
2016,2016,Re-Export,Kuwait,Bahrain,22,"Beverages, spirits and vinegar",16276,,,26.1551249,50.5344606
2016,2016,Re-Export,Kuwait,Canada,22,"Beverages, spirits and vinegar",21116,,,61.0666922,-107.991707
2016,2016,Re-Export,Kuwait,Iran,22,"Beverages, spirits and vinegar",964402,,,32.6475314,54.5643516
2016,2016,Re-Export,Kuwait,Iraq,22,"Beverages, spirits and vinegar",90098,,,33.0955793,44.1749775
2016,2016,Re-Export,Kuwait,Jordan,22,"Beverages, spirits and vinegar",302237,,,31.1667049,36.941628
2016,2016,Re-Export,Kuwait,Oman,22,"Beverages, spirits and vinegar",13348,,,21.0000287,57.0036901
2016,2016,Re-Export,Kuwait,Qatar,22,"Beverages, spirits and vinegar",48375,,,25.3336984,51.2295295
2016,2016,Re-Export,Kuwait,Saudi Arabia,22,"Beverages, spirits and vinegar",803604,,,25.6242618,42.3528328
2016,2016,Re-Export,Kuwait,United Arab Emirates,22,"Beverages, spirits and vinegar",131213,,,24.0002488,53.9994829
2016,2016,Re-Export,Kuwait,Egypt,22,"Beverages, spirits and vinegar",145,,,26.2540493,29.2675469
2016,2016,Re-Export,Kuwait,Yemen,22,"Beverages, spirits and vinegar",1673,,,16.3471243,47.8915271
2019,2019,Re-Export,Kuwait,World,22,"Beverages, spirits and vinegar",4377798,,,-36.8535712,174.7456809
2019,2019,Re-Export,Kuwait,Albania,22,"Beverages, spirits and vinegar",688,,,41.000028,19.9999619
2019,2019,Re-Export,Kuwait,Australia,22,"Beverages, spirits and vinegar",10940,,,-24.7761086,134.755
2019,2019,Re-Export,Kuwait,Bahrain,22,"Beverages, spirits and vinegar",12376,,,26.1551249,50.5344606
2019,2019,Re-Export,Kuwait,Canada,22,"Beverages, spirits and vinegar",8727,,,61.0666922,-107.991707
2019,2019,Re-Export,Kuwait,Iran,22,"Beverages, spirits and vinegar",901157,,,32.6475314,54.5643516
2019,2019,Re-Export,Kuwait,Iraq,22,"Beverages, spirits and vinegar",1407464,,,33.0955793,44.1749775
2019,2019,Re-Export,Kuwait,Jordan,22,"Beverages, spirits and vinegar",372077,,,31.1667049,36.941628
2019,2019,Re-Export,Kuwait,Rep. of Korea,22,"Beverages, spirits and vinegar",13292,,,,
2019,2019,Re-Export,Kuwait,Oman,22,"Beverages, spirits and vinegar",40900,,,21.0000287,57.0036901
2019,2019,Re-Export,Kuwait,Qatar,22,"Beverages, spirits and vinegar",10580,,,25.3336984,51.2295295
2019,2019,Re-Export,Kuwait,Saudi Arabia,22,"Beverages, spirits and vinegar",872583,,,25.6242618,42.3528328
2019,2019,Re-Export,Kuwait,Singapore,22,"Beverages, spirits and vinegar",380906,,,1.357107,103.8194992
2019,2019,Re-Export,Kuwait,United Arab Emirates,22,"Beverages, spirits and vinegar",323760,,,24.0002488,53.9994829
2019,2019,Re-Export,Kuwait,Turkey,22,"Beverages, spirits and vinegar",8819,,,38.9597594,34.9249653
2019,2019,Re-Export,Kuwait,Egypt,22,"Beverages, spirits and vinegar",13529,,,26.2540493,29.2675469
2020,2020,Re-Export,Kuwait,World,22,"Beverages, spirits and vinegar",6561764,,,-36.8535712,174.7456809
2020,2020,Re-Export,Kuwait,Albania,22,"Beverages, spirits and vinegar",311,,,41.000028,19.9999619
2020,2020,Re-Export,Kuwait,Bahrain,22,"Beverages, spirits and vinegar",16439,,,26.1551249,50.5344606
2020,2020,Re-Export,Kuwait,Iran,22,"Beverages, spirits and vinegar",624106,,,32.6475314,54.5643516
2020,2020,Re-Export,Kuwait,Iraq,22,"Beverages, spirits and vinegar",2009,,,33.0955793,44.1749775
2020,2020,Re-Export,Kuwait,Jordan,22,"Beverages, spirits and vinegar",2506088,,,31.1667049,36.941628
2020,2020,Re-Export,Kuwait,Oman,22,"Beverages, spirits and vinegar",287,,,21.0000287,57.0036901
2020,2020,Re-Export,Kuwait,Qatar,22,"Beverages, spirits and vinegar",3763,,,25.3336984,51.2295295
2020,2020,Re-Export,Kuwait,Romania,22,"Beverages, spirits and vinegar",5635,,,45.9852129,24.6859225
2020,2020,Re-Export,Kuwait,Saudi Arabia,22,"Beverages, spirits and vinegar",3019351,,,25.6242618,42.3528328
2020,2020,Re-Export,Kuwait,United Arab Emirates,22,"Beverages, spirits and vinegar",380963,,,24.0002488,53.9994829
2020,2020,Re-Export,Kuwait,United Kingdom,22,"Beverages, spirits and vinegar",2812,,,54.7023545,-3.2765753
