yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,8500,24.0002488,53.9994829,-16.85099460447687,133.4130365630627
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,168520,24.0002488,53.9994829,39.89317229901691,61.060280637304274
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,3565,24.0002488,53.9994829,37.977378106878206,73.97804075806764
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,33701,24.0002488,53.9994829,51.67568633314729,27.673469819741847
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,3346,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,12622,24.0002488,53.9994829,43.897683433510366,-100.08947125585888
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,128025,24.0002488,53.9994829,59.36075159783851,25.01346951967388
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,118016,24.0002488,53.9994829,10.528384761701911,103.08333472012376
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,1178256,24.0002488,53.9994829,25.499703063807168,75.5024015339642
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,4687,24.0002488,53.9994829,40.12399607988535,20.742583178432696
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,817142,24.0002488,53.9994829,6.06272746187266,22.727528470146083
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,125594,24.0002488,53.9994829,26.42921218083572,52.86847103284948
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,136295,24.0002488,53.9994829,47.92172048214207,7.866753258497997
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,6511793,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Afghanistan, Afghanistan,42799,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Algeria, Algeria,35600,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Armenia, Armenia,25443,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,6388,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Bahrain, Bahrain,142459,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Comoros, Comoros,327,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Djibouti, Djibouti,26844,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,1280841,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Jordan, Jordan,67454,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Kuwait, Kuwait,103943,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Lebanon, Lebanon,283,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Libya, Libya,48571,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Morocco, Morocco,28298,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Oman, Oman,39414,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Pakistan, Pakistan,144632,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Qatar, Qatar,216793,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Saudi Arabia, Saudi Arabia,929942,24.0002488,53.9994829,,
2006,2006,Re-Export,United Arab Emirates,35,Albuminoidal substances; modified starches; glues; enzymes,Yemen, Yemen,268682,24.0002488,53.9994829,,
