yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,11665,25.3336984,51.2295295,-16.85099460447687,133.4130365630627
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,678857,25.3336984,51.2295295,37.977378106878206,73.97804075806764
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,2772,25.3336984,51.2295295,17.925141963241547,-78.01492950057497
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Africa,Africa,686,25.3336984,51.2295295,19.569604022535763,12.47761721199581
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,3912460,25.3336984,51.2295295,43.897683433510366,-100.08947125585888
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1159242,25.3336984,51.2295295,59.36075159783851,25.01346951967388
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,126405,25.3336984,51.2295295,10.528384761701911,103.08333472012376
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,133941,25.3336984,51.2295295,25.499703063807168,75.5024015339642
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,440359,25.3336984,51.2295295,40.12399607988535,20.742583178432696
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,9575,25.3336984,51.2295295,6.06272746187266,22.727528470146083
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,151860,25.3336984,51.2295295,26.42921218083572,52.86847103284948
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,1107119,25.3336984,51.2295295,47.92172048214207,7.866753258497997
2008,2008,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,15907255,25.3336984,51.2295295,,
